epoch,linear_total,linear_Pi_all,linear_bc,linear_Pi_str,linear_Pi_str_T,linear_Pi_w,linear_Pi_e,linear_pseudo,nonlinear_total,nonlinear_Pi_all,nonlinear_bc,nonlinear_Pi_str,nonlinear_Pi_str_T,nonlinear_Pi_w,nonlinear_Pi_e,nonlinear_pseudo
6.500000000000000000e+01,-2.054057840723544359e-04,-2.222333860117942095e-04,0.000000000000000000e+00,2.700816839933395386e-04,0.000000000000000000e+00,4.892693823421723209e-07,4.928043344989418983e-04,1.682760375842917711e-05,-5.628186045214533806e-04,-5.964738084003329277e-04,0.000000000000000000e+00,2.915291406679898500e-04,0.000000000000000000e+00,1.716630094961146824e-06,8.897195803001523018e-04,3.365520751685835421e-05
6.600000000000000000e+01,-2.316389582119882107e-04,-2.481525880284607410e-04,0.000000000000000000e+00,2.602488384582102299e-04,0.000000000000000000e+00,5.212994551584415603e-07,5.089227342978119850e-04,1.651362981647253036e-05,-5.769050912931561470e-04,-6.099323509261012077e-04,0.000000000000000000e+00,2.919216640293598175e-04,0.000000000000000000e+00,1.763372210916713811e-06,9.036173578351736069e-04,3.302725963294506073e-05
6.700000000000000000e+01,-2.624726912472397089e-04,-2.786237164400517941e-04,0.000000000000000000e+00,2.471728366799652576e-04,0.000000000000000000e+00,5.571711199081619270e-07,5.263537168502807617e-04,1.615103246876969934e-05,-5.846981075592339039e-04,-6.170001579448580742e-04,0.000000000000000000e+00,2.979263372253626585e-04,0.000000000000000000e+00,1.807699391065398231e-06,9.167342213913798332e-04,3.230206493753939867e-05
6.800000000000000000e+01,-2.892266202252358198e-04,-3.050462692044675350e-04,0.000000000000000000e+00,2.393059257883578539e-04,0.000000000000000000e+00,5.968486220808699727e-07,5.449490272440016270e-04,1.581965261721052229e-05,-5.898753879591822624e-04,-6.215146859176456928e-04,0.000000000000000000e+00,3.056560526601970196e-04,0.000000000000000000e+00,1.849326622505031992e-06,9.290200541727244854e-04,3.163930523442104459e-05
6.900000000000000000e+01,-3.074315609410405159e-04,-3.223737003281712532e-04,0.000000000000000000e+00,2.415344933979213238e-04,0.000000000000000000e+00,6.402462986443424597e-07,5.645484197884798050e-04,1.494214575359364972e-05,-5.980645073577761650e-04,-6.279487861320376396e-04,0.000000000000000000e+00,3.105792275164276361e-04,0.000000000000000000e+00,1.887917846943309996e-06,9.404159500263631344e-04,2.988429150718729943e-05
7.000000000000000000e+01,-3.176181053277105093e-04,-3.316653310321271420e-04,0.000000000000000000e+00,2.525552990846335888e-04,0.000000000000000000e+00,6.870325250929454342e-07,5.849076551385223866e-04,1.404723570885835215e-05,-6.097716395743191242e-04,-6.378660909831523895e-04,0.000000000000000000e+00,3.111589758191257715e-04,0.000000000000000000e+00,1.923481477206223644e-06,9.509485680609941483e-04,2.809447141771670431e-05
7.100000000000000000e+01,-3.251587331760674715e-04,-3.384741139598190784e-04,0.000000000000000000e+00,2.665458014234900475e-04,0.000000000000000000e+00,7.367319767581648193e-07,6.057566497474908829e-04,1.331537987425690517e-05,-6.225823308341205120e-04,-6.492130924016237259e-04,0.000000000000000000e+00,3.094634448643773794e-04,0.000000000000000000e+00,1.955966808964149095e-06,9.606325183995068073e-04,2.663075974851381034e-05
7.200000000000000000e+01,-3.360996197443455458e-04,-3.486999485176056623e-04,0.000000000000000000e+00,2.773348533082753420e-04,0.000000000000000000e+00,7.887657602623221464e-07,6.268235738389194012e-04,1.260034059669123963e-05,-6.333744386211037636e-04,-6.585750961676239967e-04,0.000000000000000000e+00,3.088861994910985231e-04,0.000000000000000000e+00,1.985175913432613015e-06,9.694464388303458691e-04,2.520068119338247925e-05
7.300000000000000000e+01,-3.534139250405132771e-04,-3.648619749583303928e-04,0.000000000000000000e+00,2.821163216140121222e-04,0.000000000000000000e+00,8.424026987086108420e-07,6.478207069449126720e-04,1.144803718489129096e-05,-6.412777584046125412e-04,-6.641738582402467728e-04,0.000000000000000000e+00,3.111951518803834915e-04,0.000000000000000000e+00,2.010952357522910461e-06,9.773799683898687363e-04,2.289607436978258193e-05
7.400000000000000000e+01,-3.744618734344840050e-04,-3.850995271932333708e-04,0.000000000000000000e+00,2.823985414579510689e-04,0.000000000000000000e+00,8.966106292973563541e-07,6.683946703560650349e-04,1.063764375430764630e-05,-6.458608550019562244e-04,-6.671361625194549561e-04,0.000000000000000000e+00,3.153684374410659075e-04,0.000000000000000000e+00,2.033654482147539966e-06,9.845382301136851311e-04,2.127528750861529261e-05
7.500000000000000000e+01,-3.955209394916892052e-04,-4.050919669680297375e-04,0.000000000000000000e+00,2.822093374561518431e-04,0.000000000000000000e+00,9.503956448497774545e-07,6.882516900077462196e-04,9.571018381393514574e-06,-6.511260289698839188e-04,-6.702680839225649834e-04,0.000000000000000000e+00,3.186764661222696304e-04,0.000000000000000000e+00,2.053545813396340236e-06,9.909981163218617439e-04,1.914203676278702915e-05
7.600000000000000000e+01,-4.121786041650921106e-04,-4.212316707707941532e-04,0.000000000000000000e+00,2.848572039511054754e-04,0.000000000000000000e+00,1.002645149128511548e-06,7.070915307849645615e-04,9.053055691765621305e-06,-6.575908628292381763e-04,-6.756969960406422615e-04,0.000000000000000000e+00,3.191756259184330702e-04,0.000000000000000000e+00,2.071380549750756472e-06,9.969440288841724396e-04,1.810611138353124261e-05
7.700000000000000000e+01,-4.246002645231783390e-04,-4.328298673499375582e-04,0.000000000000000000e+00,2.908695023506879807e-04,0.000000000000000000e+00,1.052584821081836708e-06,7.247519679367542267e-04,8.229588274843990803e-06,-6.669245194643735886e-04,-6.833837251178920269e-04,0.000000000000000000e+00,3.170052368659526110e-04,0.000000000000000000e+00,2.087580696752411313e-06,1.002476550638675690e-03,1.645917654968798161e-05
7.800000000000000000e+01,-4.345188499428331852e-04,-4.420810728333890438e-04,0.000000000000000000e+00,2.979054406750947237e-04,0.000000000000000000e+00,1.099464043363695964e-06,7.410859689116477966e-04,7.562231530755525455e-06,-6.764767458662390709e-04,-6.916011916473507881e-04,0.000000000000000000e+00,3.141137713100761175e-04,0.000000000000000000e+00,2.103113047269289382e-06,1.007818034850060940e-03,1.512446306151105091e-05
7.900000000000000000e+01,-4.452760331332683563e-04,-4.521632799878716469e-04,0.000000000000000000e+00,3.027452330570667982e-04,0.000000000000000000e+00,1.142863993663922884e-06,7.560513913631439209e-04,6.887236395414220169e-06,-6.848491611890494823e-04,-6.986236548982560635e-04,0.000000000000000000e+00,3.124311624560505152e-04,0.000000000000000000e+00,2.118893462466076016e-06,1.013173721730709076e-03,1.377447279082844034e-05
8.000000000000000000e+01,-4.585726128425449133e-04,-4.649889888241887093e-04,0.000000000000000000e+00,3.035104891750961542e-04,0.000000000000000000e+00,1.182641881314339116e-06,7.696821121498942375e-04,6.416373253159690648e-06,-6.913022953085601330e-04,-7.041350472718477249e-04,0.000000000000000000e+00,3.124885261058807373e-04,0.000000000000000000e+00,2.135892373189562932e-06,1.018759445287287235e-03,1.283274650631938130e-05
8.100000000000000000e+01,-4.740536096505820751e-04,-4.801666655112057924e-04,0.000000000000000000e+00,3.007381455972790718e-04,0.000000000000000000e+00,1.219074761138472240e-06,7.821238832548260689e-04,6.113063136581331491e-06,-6.969861569814383984e-04,-7.092122687026858330e-04,0.000000000000000000e+00,3.133516293019056320e-04,0.000000000000000000e+00,2.154767798856482841e-06,1.024718629196286201e-03,1.222612627316266298e-05
8.200000000000000000e+01,-4.897020407952368259e-04,-4.956516204401850700e-04,0.000000000000000000e+00,2.967052569147199392e-04,0.000000000000000000e+00,1.252791093975247350e-06,7.936097099445760250e-04,5.949596015852876008e-06,-7.032590219751000404e-04,-7.151582394726574421e-04,0.000000000000000000e+00,3.137859748676419258e-04,0.000000000000000000e+00,2.175849886043579318e-06,1.031120074912905693e-03,1.189919203170575202e-05
8.300000000000000000e+01,-5.037082592025399208e-04,-5.093932850286364555e-04,0.000000000000000000e+00,2.937575627584010363e-04,0.000000000000000000e+00,1.284697873416007496e-06,8.044355781748890877e-04,5.685003543476341292e-06,-7.109549478627741337e-04,-7.223249413073062897e-04,0.000000000000000000e+00,3.134302678517997265e-04,0.000000000000000000e+00,2.199120444856816903e-06,1.037954352796077728e-03,1.137000708695268258e-05
8.400000000000000000e+01,-5.151325603947043419e-04,-5.207205540500581264e-04,0.000000000000000000e+00,2.928434114437550306e-04,0.000000000000000000e+00,1.315696067649696488e-06,8.148796623572707176e-04,5.587965006270678714e-06,-7.187586743384599686e-04,-7.299346034415066242e-04,0.000000000000000000e+00,3.130587865598499775e-04,0.000000000000000000e+00,2.224575382570037618e-06,1.045217970386147499e-03,1.117593001254135743e-05
8.500000000000000000e+01,-5.251304246485233307e-04,-5.305571248754858971e-04,0.000000000000000000e+00,2.933329669758677483e-04,0.000000000000000000e+00,1.346788280898181256e-06,8.252369007095694542e-04,5.426727511803619564e-06,-7.260094280354678631e-04,-7.368628866970539093e-04,0.000000000000000000e+00,3.137129824608564377e-04,0.000000000000000000e+00,2.251855676149716601e-06,1.052827690728008747e-03,1.085345502360723913e-05
8.600000000000000000e+01,-5.351451691240072250e-04,-5.405183765105903149e-04,0.000000000000000000e+00,2.938500838354229927e-04,0.000000000000000000e+00,1.378820115860435180e-06,8.357472834177315235e-04,5.373228304961230606e-06,-7.318843272514641285e-04,-7.426308002322912216e-04,0.000000000000000000e+00,3.158015606459230185e-04,0.000000000000000000e+00,2.280646185681689531e-06,1.060712966136634350e-03,1.074645660992246121e-05
8.700000000000000000e+01,-5.464273272082209587e-04,-5.516808014363050461e-04,0.000000000000000000e+00,2.935289521701633930e-04,0.000000000000000000e+00,1.412565779901342466e-06,8.466223371215164661e-04,5.253468316368525848e-06,-7.371742976829409599e-04,-7.476812461391091347e-04,0.000000000000000000e+00,3.187748370692133904e-04,0.000000000000000000e+00,2.310464651600341313e-06,1.068766578100621700e-03,1.050693663273705170e-05
8.800000000000000000e+01,-5.589228821918368340e-04,-5.639250157400965691e-04,0.000000000000000000e+00,2.926212619058787823e-04,0.000000000000000000e+00,1.448540842829970643e-06,8.579947752878069878e-04,5.002144007448805496e-06,-7.428599637933075428e-04,-7.528642308898270130e-04,0.000000000000000000e+00,3.217128687538206577e-04,0.000000000000000000e+00,2.340990249649621546e-06,1.076918095350265503e-03,1.000428801489761099e-05
8.900000000000000000e+01,-5.713395075872540474e-04,-5.762164946645498276e-04,0.000000000000000000e+00,2.922051353380084038e-04,0.000000000000000000e+00,1.486958353780210018e-06,8.699086029082536697e-04,4.876987077295780182e-06,-7.489109993912279606e-04,-7.586649735458195210e-04,0.000000000000000000e+00,3.241237136535346508e-04,0.000000000000000000e+00,2.372198878219933249e-06,1.085160882212221622e-03,9.753974154591560364e-06
9.000000000000000000e+01,-5.827752756886184216e-04,-5.874792113900184631e-04,0.000000000000000000e+00,2.933765645138919353e-04,0.000000000000000000e+00,1.527949166302278172e-06,8.823837270028889179e-04,4.703917511506006122e-06,-7.554678013548254967e-04,-7.648756145499646664e-04,0.000000000000000000e+00,3.261842939537018538e-04,0.000000000000000000e+00,2.403957751084817573e-06,1.093463855795562267e-03,9.407835023012012243e-06
9.100000000000000000e+01,-5.928337341174483299e-04,-5.973691586405038834e-04,0.000000000000000000e+00,2.964466111734509468e-04,0.000000000000000000e+00,1.571454049553722143e-06,8.953872602432966232e-04,4.535434527497272938e-06,-7.618551608175039291e-04,-7.709260098636150360e-04,0.000000000000000000e+00,3.284653939772397280e-04,0.000000000000000000e+00,2.436282102280529216e-06,1.101827714592218399e-03,9.070869054994545877e-06
9.200000000000000000e+01,-6.020651781000196934e-04,-6.063946057111024857e-04,0.000000000000000000e+00,3.008496132679283619e-04,0.000000000000000000e+00,1.617321458979859017e-06,9.088615770451724529e-04,4.329440798755967990e-06,-7.678141118958592415e-04,-7.764729671180248260e-04,0.000000000000000000e+00,3.313157067168504000e-04,0.000000000000000000e+00,2.469216497047455050e-06,1.110257930122315884e-03,8.658881597511935979e-06
9.300000000000000000e+01,-6.114132702350616455e-04,-6.154354196041822433e-04,0.000000000000000000e+00,3.056219429709017277e-04,0.000000000000000000e+00,1.665293211772223003e-06,9.227226255461573601e-04,4.022150278615299612e-06,-7.736341794952750206e-04,-7.816784782335162163e-04,0.000000000000000000e+00,3.345941368024796247e-04,0.000000000000000000e+00,2.502876213839044794e-06,1.118775457143783569e-03,8.044300557230599225e-06
9.400000000000000000e+01,-6.212390726432204247e-04,-6.250564474612474442e-04,0.000000000000000000e+00,3.100823669228702784e-04,0.000000000000000000e+00,1.714976747280161362e-06,9.368538158014416695e-04,3.817370270553510636e-06,-7.793639670126140118e-04,-7.869987166486680508e-04,0.000000000000000000e+00,3.378968976903706789e-04,0.000000000000000000e+00,2.537525915613514371e-06,1.127433148212730885e-03,7.634740541107021272e-06
9.500000000000000000e+01,-6.315478822216391563e-04,-6.351757328957319260e-04,0.000000000000000000e+00,3.142297209706157446e-04,0.000000000000000000e+00,1.766091259014501702e-06,9.511715034022927284e-04,3.627872501965612173e-06,-7.854645955376327038e-04,-7.927203550934791565e-04,0.000000000000000000e+00,3.409321652725338936e-04,0.000000000000000000e+00,2.573156052676495165e-06,1.136225648224353790e-03,7.255745003931224346e-06
9.600000000000000000e+01,-6.417843396775424480e-04,-6.452333182096481323e-04,0.000000000000000000e+00,3.185501554980874062e-04,0.000000000000000000e+00,1.818382315832423046e-06,9.656018810346722603e-04,3.448999677857500501e-06,-7.918332121334969997e-04,-7.987312274053692818e-04,0.000000000000000000e+00,3.437839332036674023e-04,0.000000000000000000e+00,2.609639523143414408e-06,1.145124784670770168e-03,6.897999355715001002e-06
9.700000000000000000e+01,-6.515010027214884758e-04,-6.546902004629373550e-04,0.000000000000000000e+00,3.235171607229858637e-04,0.000000000000000000e+00,1.871614585979841650e-06,9.800789412111043930e-04,3.189172730344580486e-06,-7.982885581441223621e-04,-8.046668954193592072e-04,0.000000000000000000e+00,3.467774949967861176e-04,0.000000000000000000e+00,2.646787834237329662e-06,1.154091209173202515e-03,6.378345460689160973e-06
9.800000000000000000e+01,-6.603785441257059574e-04,-6.634113378822803497e-04,0.000000000000000000e+00,3.291750908829271793e-04,0.000000000000000000e+00,1.925439846672816202e-06,9.945118799805641174e-04,3.032815584447234869e-06,-8.042047265917062759e-04,-8.102703723125159740e-04,0.000000000000000000e+00,3.501626488287001848e-04,0.000000000000000000e+00,2.684563014554441907e-06,1.163117587566375732e-03,6.065631168894469738e-06
9.900000000000000000e+01,-6.688201101496815681e-04,-6.717028445564210415e-04,0.000000000000000000e+00,3.351593331899493933e-04,0.000000000000000000e+00,1.979614580704947002e-06,1.008841791190207005e-03,2.882718035834841430e-06,-8.098125108517706394e-04,-8.155779214575886726e-04,0.000000000000000000e+00,3.538542368914932013e-04,0.000000000000000000e+00,2.722721546888351440e-06,1.172154908999800682e-03,5.765436071669682860e-06
1.000000000000000000e+02,-6.773259374313056469e-04,-6.800067494623363018e-04,0.000000000000000000e+00,3.409683122299611568e-04,0.000000000000000000e+00,2.033880718954605982e-06,1.023008953779935837e-03,2.680824309209128842e-06,-8.154679089784622192e-04,-8.208295330405235291e-04,0.000000000000000000e+00,3.575716400519013405e-04,0.000000000000000000e+00,2.761057658062782139e-06,1.181162195280194283e-03,5.361648618418257684e-06
1.010000000000000000e+02,-6.860755966044962406e-04,-6.885568145662546158e-04,0.000000000000000000e+00,3.462868626229465008e-04,0.000000000000000000e+00,2.087864231725689024e-06,1.036931527778506279e-03,2.481193860148778185e-06,-8.212422835640609264e-04,-8.262046612799167633e-04,0.000000000000000000e+00,3.611395950429141521e-04,0.000000000000000000e+00,2.799586354740313254e-06,1.190143870189785957e-03,4.962387720297556370e-06
1.020000000000000000e+02,-6.948540103621780872e-04,-6.972441915422677994e-04,0.000000000000000000e+00,3.511421964503824711e-04,0.000000000000000000e+00,2.141172672054381110e-06,1.050527556799352169e-03,2.390165036558755673e-06,-8.268906385637819767e-04,-8.316709427163004875e-04,0.000000000000000000e+00,3.646122640930116177e-04,0.000000000000000000e+00,2.838416548911482096e-06,1.199121586978435516e-03,4.780330073117511347e-06
1.030000000000000000e+02,-7.034934824332594872e-04,-7.057603215798735619e-04,0.000000000000000000e+00,3.558055032044649124e-04,0.000000000000000000e+00,2.193583895859774202e-06,1.063759438693523407e-03,2.266819137730635703e-06,-8.325127419084310532e-04,-8.370463619939982891e-04,0.000000000000000000e+00,3.681502421386539936e-04,0.000000000000000000e+00,2.877447968785418198e-06,1.208074041642248631e-03,4.533638275461271405e-06
1.040000000000000000e+02,-7.117599016055464745e-04,-7.138721412047743797e-04,0.000000000000000000e+00,3.604679659474641085e-04,0.000000000000000000e+00,2.244850747956661507e-06,1.076584914699196815e-03,2.112241645590984263e-06,-8.379871724173426628e-04,-8.422116516157984734e-04,0.000000000000000000e+00,3.718849620781838894e-04,0.000000000000000000e+00,2.916741095759789459e-06,1.217013341374695301e-03,4.224483291181968525e-06
1.050000000000000000e+02,-7.195654907263815403e-04,-7.215873920358717442e-04,0.000000000000000000e+00,3.650875005405396223e-04,0.000000000000000000e+00,2.294753358000889421e-06,1.088969642296433449e-03,2.021918589889537543e-06,-8.431685273535549641e-04,-8.472123881801962852e-04,0.000000000000000000e+00,3.757990198209881783e-04,0.000000000000000000e+00,2.956451453428599052e-06,1.225967891514301300e-03,4.043837179779075086e-06
